id     imdb_id   original_title                                                                                           genres
9991   tt0291341 Mean Machine                                                                                             Comedy|Drama
3172   tt0219965 Bandits                                                                                                  Action|Comedy|Crime|Romance
11090  tt0255798 The Animal                                                                                               Action|Comedy
7501   tt0211465 Knockaround Guys                                                                                         Crime|Thriller
14543  tt0295432 The Matrix Revisited                                                                                     Documentary
56715  tt0189192 Just Visiting                                                                                            Comedy|Fantasy|Science Fiction
10691  tt0250224 Crazy/Beautiful                                                                                          Drama|Romance
16229  tt0236640 Prozac Nation                                                                                            Drama
28171  tt0283431 Safar e Ghandehar                                                                                        Drama|Foreign
10477  tt0132245 Driven                                                                                                   Action
14369  tt0253798 Out Cold                                                                                                 Comedy
11845  tt0256103 Intimacy                                                                                                 Romance|Drama
27601  tt0212879 Citizen Toxie: The Toxic Avenger IV                                                                      Comedy|Horror
5764   tt0272790 Princess of Thieves                                                                                      Action|Family|Adventure|Romance|TV Movie
13496  tt0244000 American Outlaws                                                                                         Action|Western
9740   tt0212985 Hannibal                                                                                                 Crime|Drama|Thriller|Horror
11456  tt0249478 Domestic Disturbance                                                                                     Mystery|Thriller|Crime
14782  tt0258967 The Unsaid                                                                                               Thriller
2084   tt0188453 Birthday Girl                                                                                            Comedy|Crime|Thriller
19405  tt0265632 Recess: School's Out                                                                                     Animation|Comedy|Family
26290  tt0263725 Me Without You                                                                                           Drama
4965   tt0160399 Impostor                                                                                                 Action|Science Fiction|Thriller
32577  tt0283534 The Parole Officer                                                                                       Action|Comedy|Foreign
20755  tt0161220 Air Bud 3: World Pup                                                                                     Comedy|Drama|Family
9523   tt0259393 Lantana                                                                                                  Crime|Drama|Mystery|Thriller
21597  tt0265171 Elvira's Haunted Hills                                                                                   Comedy|Horror
13503  tt0193560 Texas Rangers                                                                                            Action|Adventure|Drama|Western
51532  tt0261203 Prince Charming                                                                                          Adventure|Fantasy|Comedy|Science Fiction|Romance
12660  tt0245046 Charlotte Gray                                                                                           Drama|History|Romance|War
24478  tt0294345 Beethoven's 4th                                                                                          Comedy|Family
26602  tt0234829 Summer Catch                                                                                             Drama|Comedy|Romance
2171   tt0243655 Wet Hot American Summer                                                                                  Comedy
10984  tt0242998 Valentine                                                                                                Horror|Thriller
31002  tt0196158 Ticker                                                                                                   Action|Adventure|Crime|Thriller
11088  tt0252503 Heist                                                                                                    Action|Crime|Drama|Thriller
6935   tt0267129 Yamakasi - Les samouraÃ¯s des temps modernes                                                             Action|Crime|Drama
38975  tt0264262 Jack and the Beanstalk: The Real Story                                                                   Adventure|Drama|Fantasy
4012   tt0247199 The Believer                                                                                             Drama
34549  tt0273799 Max Keeble's Big Move                                                                                    Comedy|Family|Fantasy|Science Fiction
23685  tt0166276 Monkeybone                                                                                               Adventure|Fantasy|Animation|Action|Comedy
39180  tt0250720 See Spot Run                                                                                             Action|Comedy|Family
16550  tt0250081 Storytelling                                                                                             Comedy|Drama
50035  tt0258273 Lovely & Amazing                                                                                         Comedy|Drama|Romance
20536  tt0250934 61*                                                                                                      Drama|History
18976  tt0259127 Attila                                                                                                   War|Action|Adventure|Drama|History
10615  tt0258038 Pootie Tang                                                                                              Action|Comedy
57047  tt0254334 The Fourth Angel                                                                                         Action|Thriller|Adventure
17708  tt0250310 Corky Romano                                                                                             Action|Comedy|Crime
12312  tt0279889 Joe Somebody                                                                                             Comedy
1783   tt0243609 To End All Wars                                                                                          Action|Comedy|Drama|History
32593  tt0255605 Snow White                                                                                               TV Movie|Fantasy|Family|Adventure
11889  tt0280778 Iris                                                                                                     Drama|Romance
31010  tt0250798 Uprising                                                                                                 TV Movie|Drama|History|War
11469  tt0265087 Black Knight                                                                                             Adventure|Comedy|Fantasy
9648   tt0268437 The Man Who Sued God                                                                                     Comedy
26976  tt0243664 Wit                                                                                                      Drama|TV Movie
15601  tt0290057 Scooby-Doo and the Cyber Chase                                                                           Animation|Family
331    tt0163025 Jurassic Park III                                                                                        Adventure|Action|Thriller|Science Fiction
15192  tt0252480 The Grey Zone                                                                                            Drama|War
19366  tt0236348 Josie and the Pussycats                                                                                  Comedy|Music
1722   tt0238112 Captain Corelli's Mandolin                                                                               Drama|History|Romance
28308  tt0201485 The Body                                                                                                 Drama|Mystery|Romance|Thriller
37632  tt0193364 The Order                                                                                                Adventure|Drama|Action|Comedy|Thriller
26014  tt0243931 Good Advice                                                                                              Comedy|Romance
2141   tt0240628 James Dean                                                                                               Drama
13166  tt0240515 Freddy Got Fingered                                                                                      Comedy
20004  tt0233657 Epoch                                                                                                    Science Fiction
26840  tt0307461 Shrek in the Swamp Karaoke Dance Party                                                                   Animation|Comedy|Music
29742  tt0271271 Zenon: The Zequel                                                                                        Adventure|Comedy|Family|Science Fiction|TV Movie
15647  tt0264761 Kissing Jessica Stein                                                                                    Comedy
30416  tt0278736 Stanley Kubrick: A Life in Pictures                                                                      Documentary
71885  tt0273842 Motocrossed                                                                                              TV Movie|Family|Comedy|Drama
40415  tt0252665 Le vÃ©lo de Ghislain Lambert                                                                             Comedy
11370  tt0246544 The Musketeer                                                                                            Action|Adventure|Drama
35080  tt0266391 The Cat's Meow                                                                                           Drama|Mystery|Thriller
12484  tt0245120 The Forsaken                                                                                             Action|Adventure|Horror|Thriller
35583  tt0287535 The Lost Battalion                                                                                       History|Drama|War
18734  tt0242587 L.I.E. Long Island Expressway                                                                            Drama
20309  tt0239949 Say It Isn't So                                                                                          Comedy|Romance
9683   tt0258470 Bubble Boy                                                                                               Adventure|Comedy|Drama|Romance
200813 tt0296310 The Blue Planet                                                                                          Documentary
12900  tt0266425 Conspiracy                                                                                               Drama|History|TV Movie
20794  tt0234354 Novocaine                                                                                                Comedy|Crime|Thriller
16723  tt0186589 Sugar & Spice                                                                                            Crime|Comedy
36269  tt0272360 Winning London                                                                                           Comedy|Family
43575  tt0293913 Rudolph the Red-Nosed Reindeer & the Island of Misfit Toys                                               Animation|Family
11380  tt0166110 Bones                                                                                                    Action|Horror|Thriller
1282   tt0275309 Dogtown and Z-Boys                                                                                       Documentary
27834  tt0254199 CQ                                                                                                       Comedy|Drama|Science Fiction
26475  tt0254099 The Anniversary Party                                                                                    Comedy|Drama
57892  tt0270053 Vizontele                                                                                                -
13408  tt0290332 The Wash                                                                                                 Action|Comedy
19058  tt0247303 Down                                                                                                     Action|Horror|Mystery|Thriller
15745  tt0227005 Made                                                                                                     Action|Comedy|Thriller
14033  tt0218619 Soul Survivors                                                                                           Drama|Horror|Mystery|Thriller
10836  tt0264508 Dagon                                                                                                    Fantasy|Horror|Thriller
21997  tt0263467 In the Time of the Butterflies                                                                           TV Movie|Thriller|Drama|History|Romance
34205  tt0274761 Halloweentown II: Kalabar's Revenge                                                                      Adventure|Family|Fantasy|TV Movie
25753  tt0279730 Children of the Corn: Revelation                                                                         Horror|Thriller
35703  tt0297169 Holiday in the Sun                                                                                       Action|Adventure|Comedy|Family
35831  tt0214529 BelphÃ©gor - Le fantÃ´me du Louvre                                                                       Fantasy|Science Fiction
17612  tt0245238 Lost and Delirious                                                                                       Drama|Romance
16161  tt0255819 Baby Boy                                                                                                 Drama|Comedy|Crime
3003   tt0302739 The Lost World                                                                                           Adventure|Fantasy|Science Fiction
15098  tt0252684 Manic                                                                                                    Drama
107548 tt0256692 Chori Chori Chupke Chupke                                                                                Romance|Drama|Foreign
46004  tt0274636 The Luck of the Irish                                                                                    TV Movie|Comedy|Family|Adventure
2029   tt0274155 Tanguy                                                                                                   Comedy
18828  tt0238948 Double Take                                                                                              Adventure|Drama|Action|Comedy|Romance
30140  tt0307385 Rivers and Tides                                                                                         Documentary|Foreign
50573  tt0296845 Little Secrets                                                                                           Drama|Family
57961  tt0286975 Slashers                                                                                                 Comedy|Horror|Fantasy
155    tt0468569 The Dark Knight                                                                                          Drama|Action|Crime|Thriller
10681  tt0910970 WALLÂ·E                                                                                                  Animation|Family
1726   tt0371746 Iron Man                                                                                                 Action|Science Fiction|Adventure
8681   tt0936501 Taken                                                                                                    Action|Thriller|Crime
217    tt0367882 Indiana Jones and the Kingdom of the Crystal Skull                                                       Adventure|Action
8966   tt1099212 Twilight                                                                                                 Adventure|Fantasy|Drama|Romance
10764  tt0830515 Quantum of Solace                                                                                        Adventure|Action|Thriller|Crime
9502   tt0441773 Kung Fu Panda                                                                                            Animation|Family
13523  tt1135985 Sex Drive                                                                                                Comedy|Adventure|Romance
11631  tt0795421 Mamma Mia!                                                                                               Comedy|Romance
4922   tt0421715 The Curious Case of Benjamin Button                                                                      Fantasy|Drama|Thriller|Mystery|Romance
1735   tt0859163 The Mummy: Tomb of the Dragon Emperor                                                                    Adventure|Fantasy|Action|Thriller
1724   tt0800080 The Incredible Hulk                                                                                      Science Fiction|Action|Adventure
13223  tt1205489 Gran Torino                                                                                              Drama
10527  tt0479952 Madagascar: Escape 2 Africa                                                                              Family|Animation
11253  tt0411477 Hellboy II: The Golden Army                                                                              Adventure|Fantasy|Science Fiction
8247   tt0489099 Jumper                                                                                                   Adventure|Fantasy|Science Fiction
88751  tt0373051 Journey to the Center of the Earth                                                                       Action|Science Fiction|Adventure|Comedy|Family
8909   tt0493464 Wanted                                                                                                   Action|Thriller|Crime
13179  tt0823671 Tinker Bell                                                                                              Animation|Family|Adventure|Fantasy
12405  tt1010048 Slumdog Millionaire                                                                                      Drama|Romance
13387  tt1129442 Transporter 3                                                                                            Action|Adventure|Thriller|Crime
2253   tt0985699 Valkyrie                                                                                                 Drama|Thriller|History|War
7840   tt0443649 10,000 BC                                                                                                Adventure|Action|Drama|Fantasy
8960   tt0448157 Hancock                                                                                                  Fantasy|Action
12162  tt0887912 The Hurt Locker                                                                                          Drama|Thriller|War
9029   tt1033643 What Happens in Vegas                                                                                    Comedy|Romance
2454   tt0499448 The Chronicles of Narnia: Prince Caspian                                                                 Adventure|Family|Fantasy
7446   tt0942385 Tropic Thunder                                                                                           Action|Comedy
13027  tt1059786 Eagle Eye                                                                                                Mystery|Thriller|Action
14574  tt0914798 The Boy in the Striped Pyjamas                                                                           War|Drama
7555   tt0462499 Rambo                                                                                                    Action|Thriller
10483  tt0452608 Death Race                                                                                               Action|Thriller|Science Fiction
8328   tt1023481 Step Up 2: The Streets                                                                                   Music|Drama|Romance
10200  tt0970416 The Day the Earth Stood Still                                                                            Drama|Science Fiction|Thriller
11127  tt0844760 Starship Troopers 3: Marauder                                                                            Adventure|Science Fiction|Action
11321  tt0814314 Seven Pounds                                                                                             Drama
7191   tt1060277 Cloverfield                                                                                              Action|Thriller|Science Fiction
13053  tt0397892 Bolt                                                                                                     Animation|Family|Adventure|Comedy
9870   tt0800039 Forgetting Sarah Marshall                                                                                Comedy|Romance|Drama
6972   tt0455824 Australia                                                                                                Drama
10201  tt1068680 Yes Man                                                                                                  Comedy|Romance
14306  tt0822832 Marley & Me                                                                                              Comedy|Family
12113  tt0758774 Body of Lies                                                                                             Action|Drama|Thriller
4944   tt0887883 Burn After Reading                                                                                       Comedy|Drama
6557   tt0988595 27 Dresses                                                                                               Comedy|Romance
2309   tt0494238 Inkheart                                                                                                 Adventure|Family|Fantasy
8065   tt0478087 21                                                                                                       Drama|Crime
8848   tt0200465 The Bank Job                                                                                             Thriller|Crime|Drama
12133  tt0838283 Step Brothers                                                                                            Comedy
8390   tt0832266 Definitely, Maybe                                                                                        Comedy|Romance
8676   tt0770752 Fool's Gold                                                                                              Comedy
8456   tt1023111 Never Back Down                                                                                          Drama|Action
10189  tt0910936 Pineapple Express                                                                                        Action|Comedy
12163  tt1125849 The Wrestler                                                                                             Drama|Romance
10202  tt0960731 Bedtime Stories                                                                                          Fantasy|Comedy|Family|Romance
13056  tt0450314 Punisher: War Zone                                                                                       Action|Crime
13051  tt0467197 Max Payne                                                                                                Action
13515  tt0790686 Mirrors                                                                                                  Horror|Thriller|Mystery
7461   tt0443274 Vantage Point                                                                                            Drama|Action|Thriller|Crime
10358  tt1007028 Zack and Miri Make a Porno                                                                               Comedy
11665  tt0425061 Get Smart                                                                                                Action|Comedy|Thriller
15373  tt0430922 Role Models                                                                                              Comedy
13486  tt1104123 The Scorpion King: Rise of a Warrior                                                                     Fantasy|Action|Adventure
11499  tt0870111 Frost/Nixon                                                                                              Drama
11887  tt0962726 High School Musical 3: Senior Year                                                                       Comedy|Drama|Family|Music|Romance
8055   tt0976051 The Reader                                                                                               Drama|Romance
9381   tt0364970 Babylon A.D.                                                                                             Action|Adventure|Science Fiction|Thriller
19173  tt1111890 Diario de una ninfÃ³mana                                                                                 Drama|Romance
8321   tt0780536 In Bruges                                                                                                Comedy|Drama|Crime
3580   tt0824747 Changeling                                                                                               Crime|Drama|Mystery
8204   tt0416236 The Spiderwick Chronicles                                                                                Adventure|Family|Fantasy
13335  tt0481536 Harold & Kumar Escape from Guantanamo Bay                                                                Comedy|Adventure
13401  tt0809504 The Accidental Husband                                                                                   Comedy|Romance
13971  tt1024255 Wild Child                                                                                               Comedy|Drama|Family
13012  tt1117385 Felon                                                                                                    Crime|Action|Drama
14059  tt1079448 Snow Buddies                                                                                             Family
15854  tt1287845 Kung Fu Panda: Secrets of the Furious Five                                                               Animation|Comedy|Family
1266   tt0421073 Street Kings                                                                                             Action|Crime|Drama|Thriller
12182  tt0981227 Nick and Norah's Infinite Playlist                                                                       Comedy|Drama|Music|Romance
12193  tt0369436 Four Christmases                                                                                         Comedy|Romance|Drama
15157  tt1071358 Another Cinderella Story                                                                                 Music
13001  tt0942903 Stargate: The Ark of Truth                                                                               Adventure|Science Fiction
12620  tt0852713 The House Bunny                                                                                          Romance|Comedy
13042  tt1245104 Presto                                                                                                   Animation|Family
12180  tt1185834 Star Wars: The Clone Wars                                                                                Thriller|Animation|Action|Science Fiction|Adventure
11917  tt1132626 Saw V                                                                                                    Horror|Thriller|Crime
12177  tt0811138 The Love Guru                                                                                            Comedy|Romance
7459   tt0811080 Speed Racer                                                                                              Family|Action|Science Fiction
5038   tt0497465 Vicky Cristina Barcelona                                                                                 Drama|Romance
12222  tt0451079 Horton Hears a Who!                                                                                      Animation|Comedy|Family|Adventure|Fantasy
12783  tt0864761 The Duchess                                                                                              Drama|History|Romance
10503  tt1045670 Happy-Go-Lucky                                                                                           Drama|Comedy
1729   tt0865556 The Forbidden Kingdom                                                                                    Action|Adventure|Fantasy
8881   tt0892255 Che: Part One                                                                                            Drama|History|War
13413  tt1334585 BURNâ€¢E                                                                                                 Animation|Family
13389  tt1034331 Righteous Kill                                                                                           Action|Adventure|Crime|Drama|Thriller
6687   tt0800241 Transsiberian                                                                                            Thriller|Crime|Mystery
13291  tt0988047 Traitor                                                                                                  Drama|Action|Thriller|Crime
10661  tt0960144 You Don't Mess With the Zohan                                                                            Comedy|Action
13813  tt1034303 Defiance                                                                                                 Action|Drama|History|War
21583  tt1082853 Management                                                                                               Comedy|Drama|Romance
8090   tt0880578 Untraceable                                                                                              Drama
32790  tt1105729 The Good Witch                                                                                           Family|Fantasy|Drama
21861  tt1194616 LOL (Laughing Out Loud)                                                                                  Comedy
10665  tt0482606 The Strangers                                                                                            Thriller|Horror|Mystery
12914  tt0929629 Stargate: Continuum                                                                                      Adventure|Science Fiction
10139  tt1013753 Milk                                                                                                     History|Drama
10529  tt0462465 Outlander                                                                                                Fantasy|Action|Science Fiction
8836   tt0443701 The X Files: I Want to Believe                                                                           Drama|Mystery|Science Fiction|Thriller
14359  tt0918927 Doubt                                                                                                    Drama|Mystery
14976  tt1084950 Rachel Getting Married                                                                                   Drama
14447  tt1118511 A Matter of Loaf and Death                                                                               Animation|Comedy|Family
13600  tt0970411 City of Ember                                                                                            Adventure|Family|Fantasy
10761  tt0866439 Made of Honor                                                                                            Comedy|Romance
12184  tt0467200 The Other Boleyn Girl                                                                                    Drama
13825  tt0464041 The Lazarus Project                                                                                      Drama|Mystery|Thriller
13018  tt0800240 Deception                                                                                                Drama|Thriller|Crime|Mystery
13809  tt1032755 RockNRolla                                                                                               Action|Crime|Thriller
9030   tt0406759 The Eye                                                                                                  Drama|Horror|Thriller
11671  tt0974554 Elegy                                                                                                    Drama|Romance
13184  tt0814022 Bangkok Dangerous                                                                                        Action|Crime|Thriller
7278   tt1073498 Meet the Spartans                                                                                        Comedy
8988   tt0489281 Stop-Loss                                                                                                Drama|War
8457   tt0817538 Drillbit Taylor                                                                                          Comedy
4960   tt0383028 Synecdoche, New York                                                                                     Drama
14197  tt0404254 My Sassy Girl                                                                                            Comedy|Drama|Romance
8338   tt0861689 Blindness                                                                                                Drama|Mystery|Science Fiction|Thriller
8285   tt0831887 The Spirit                                                                                               Action|Comedy|Thriller|Crime|Science Fiction
14349  tt0888693 Sleepwalking                                                                                             Drama
14637  tt1073241 Nothing But the Truth                                                                                    Drama|Thriller
13510  tt1020530 Eden Lake                                                                                                Horror|Thriller
12690  tt0800308 Appaloosa                                                                                                Drama|Western|Crime
17436  tt0865554 The Informers                                                                                            Action|Adventure|Crime|Drama|Thriller
8645   tt0949731 The Happening                                                                                            Thriller|Science Fiction
13460  tt0483607 Doomsday                                                                                                 Action|Thriller|Science Fiction
18032  tt0396707 The Secret of Moonacre                                                                                   Adventure|Fantasy|Drama|Science Fiction|Romance
16763  tt1140941 Joy Ride 2: Dead Ahead                                                                                   Crime|Thriller
18533  tt1172570 Bronson                                                                                                  Drama|Action|Crime
8885   tt1185616 Vals Im Bashir                                                                                           Drama|Animation|War
13752  tt1029235 Max Manus                                                                                                Drama|History|War
27996  tt1024724 Dr. Dolittle: Tail to the Chief                                                                          Comedy|Family|Fantasy
4564   tt1000774 Sex and the City                                                                                         Comedy|Drama|Romance
10186  tt1031969 The Rocker                                                                                               Comedy|Music
18198  tt1201561 Barbie Mariposa and Her Butterfly Fairy Friends                                                          Animation|Fantasy|Family
10199  tt0420238 The Tale of Despereaux                                                                                   Animation|Comedy|Family
13009  tt0960890 Zombie Strippers!                                                                                        Comedy|Horror
25741  tt0885415 Niko: LentÃ¤jÃ¤n poika                                                                                   Animation|Family|Adventure|Drama|Fantasy
11918  tt0426592 Superhero Movie                                                                                          Action|Comedy|Science Fiction
12837  tt0416212 The Secret Life of Bees                                                                                  Adventure|Drama
14098  tt0899128 100 Feet                                                                                                 Horror|Thriller
17606  tt0974613 The Other Man                                                                                            Drama|Thriller|Mystery|Romance
14405  tt1014775 Beverly Hills Chihuahua                                                                                  Adventure|Comedy|Family
12165  tt1068641 The Burning Plain                                                                                        Drama|Romance
4148   tt0959337 Revolutionary Road                                                                                       Drama|Romance
4953   tt0799934 Be Kind Rewind                                                                                           Drama|Comedy
13090  tt0862846 Sunshine Cleaning                                                                                        Comedy|Drama
12889  tt1054485 Futurama: The Beast with a Billion Backs                                                                 Animation|Comedy|Science Fiction|Fantasy
14305  tt0424600 The Andromeda Strain                                                                                     Romance|Science Fiction|Thriller
11152  tt0963794 The Ruins                                                                                                Drama|Horror
13655  tt1055366 Camp Rock                                                                                                Comedy|Drama|Family|Music|TV Movie
12797  tt0995039 Ghost Town                                                                                               Comedy|Fantasy|Romance
10360  tt0986233 Hunger                                                                                                   Drama|History
17622  tt1097643 Fifty Dead Men Walking                                                                                   Action|Thriller
13190  tt1267379 Dead Space: Downfall                                                                                     Animation|Horror|Science Fiction|Thriller
13988  tt1233571 The Art of War II: Betrayal                                                                              Action|Thriller
13253  tt1054486 Futurama: Bender's Game                                                                                  Animation|Comedy|Science Fiction
16353  tt0785035 Ong Bak 2                                                                                                Adventure|Action|Thriller
12178  tt0970468 Miss Pettigrew Lives for a Day                                                                           Drama|Comedy|Romance
13150  tt0482572 Pride and Glory                                                                                          Thriller|Crime|Drama
13220  tt1031280 Splinter                                                                                                 Horror|Thriller
42982  tt1334272 Robot Chicken: Star Wars Episode II                                                                      Comedy|Science Fiction
13827  tt0976247 Surfer, Dude                                                                                             Comedy
8780   tt0871426 Baby Mama                                                                                                Comedy
13541  tt1079959 The Colour of Magic                                                                                      TV Movie|Comedy|Fantasy
13991  tt0844671 College                                                                                                  Comedy
33409  tt1277737 The Stoning of Soraya M.                                                                                 Crime|Drama
7353   tt0961108 Fireflies in the Garden                                                                                  Drama
12568  tt0412536 Brideshead Revisited                                                                                     Drama|Romance
10885  tt0482599 Shutter                                                                                                  Horror|Mystery|Thriller
13493  tt0997047 College Road Trip                                                                                        Comedy|Family
21755  tt0844286 The Brothers Bloom                                                                                       Adventure|Comedy|Drama|Romance
11260  tt0765476 Meet Dave                                                                                                Comedy|Science Fiction|Adventure|Family
14154  tt0865957 War Games: The Dead Code                                                                                 Science Fiction|Drama|Thriller
13812  tt1082868 Quarantine                                                                                               Horror|Science Fiction|Thriller
12912  tt0460745 Chaos Theory                                                                                             Comedy|Drama|Romance
14011  tt0902272 Justice League: The New Frontier                                                                         Action|Adventure|Animation|Science Fiction
12192  tt0964539 Pathology                                                                                                Crime|Horror|Thriller
6933   tt0479968 One Missed Call                                                                                          Horror|Mystery|Thriller
23966  tt0896534 Deadgirl                                                                                                 Romance|Horror|Thriller
12689  tt0963743 Angus, Thongs and Perfect Snogging                                                                       Comedy|Drama|Family|Romance
10190  tt0787523 Towelhead                                                                                                Drama
14851  tt0961728 The Escapist                                                                                             Action|Thriller
22419  tt0462219 Camille                                                                                                  Comedy|Drama|Romance
12085  tt0951216 Mad Money                                                                                                Action|Comedy|Crime
13004  tt1294138 Barbie and the Diamond Castle                                                                            Animation|Family
19929  tt1278293 9to5: Days in Porn                                                                                       Documentary
13690  tt1107365 Open Season 2                                                                                            Adventure|Animation|Comedy|Family
13849  tt0465430 The Cottage                                                                                              Horror|Comedy|Crime|Thriller
13851  tt1117563 Batman: Gotham Knight                                                                                    Animation|Action|Adventure
10362  tt1103275 Two Lovers                                                                                               Drama|Romance
13944  tt0449487 Passengers                                                                                               Drama|Mystery|Thriller|Romance
10188  tt1018785 The Sisterhood of the Traveling Pants 2                                                                  Adventure|Comedy|Drama|Family
